repo_full_name,pr_id,comment_id,user_login,user_id,created_at,updated_at,body,is_review_comment,path,position,diff_hunk,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
microsoft/Data-Science-For-Beginners,916473601,972270406,paladique,1414307,2022-09-15T17:44:16+00:00,2022-09-15T17:44:16+00:00,"Hi! this line should be translated too, thanks!",False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,916473601,972270406,paladique,1414307,2022-09-15T17:44:16+00:00,2022-09-15T17:44:16+00:00,"Hi! this line should be translated too, thanks!",True,1-Introduction/01-defining-data-science/translations/README.it.md,25.0,"@@ -0,0 +1,167 @@
+# Definendo la  Data Science
+
+| ![ Sketchnote by [(@sketchthedocs)](https://sketchthedocs.dev) ](../../sketchnotes/01-Definitions.png) |
+| :----------------------------------------------------------------------------------------------------: |
+|              Definedo la  Data Science - _Sketchnote di [@nitya](https://twitter.com/nitya)_               |
+
+---
+
+[![Definendo la  Data Science Video](images/video-def-ds.png)](https://youtu.be/beZ7Mb_oz9I)
+
+## [Quiz pre-lezione](https://red-water-0103e7a0f.azurestaticapps.net/quiz/0)
+
+## Cosa sono i Dati?
+Nella vita di tutti i giorni, siamo costantemente circondati dai dati.Il testo che stai leggendo ora è parte dei dati. La lista dei numeri di telefono dei tuoi amici nel tuo smartphone fa parte dei dati, come anche l'ora mostrata dal tuo orologio in questo momento.Come abitudine umana, noi operiamo con i dati contando i soldi che abbamo, o scrivendo lettere ai nostri amici.
+
+In ogni caso, i dati sono diventati più importanti con l'invenzione dei computers. Il ruolo principale dei computers è di fare calcoli, ma essi necessitano di dati per operare. Di conseguenza abbiamo bisogno di capire come i computers processano i dati.
+
+Con l'emergere di Internet, il ruolo dei computers come manipolatori di dati è aumentato. Se pensi che, noi ora usiamo i computer sempre più per processare dati e per comunicare piuttosto che per calcoli effettivi. Quando scriviamo una e-mail ad un amico o cerchiamo delle informazioni online - noi stiamo essenzialmente creando, immagazinando, trasmettendo e manipolando dati. 
+> Riesci a ricordate l'ultima volta che hai usato il computer per fare effettivamente dei calcoli?
+
+## Cos'è la Data Science?
+
+Su [Wikipedia](https://en.wikipedia.org/wiki/Data_science), **Data Science** è definita come  *un campo scientifico che fa uso di metodi scientifici al fine di estrarre informazioni e intuizioni da dati struttirati e non , e applica conoscenze e approfondimenti attuabili dai dati in un'ampia gamma di domini applicativi*
+
+This definition highlights the following important aspects of data science:",0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823763063,jlooper,1450004,2022-03-10T14:16:18+00:00,2022-03-10T14:18:13+00:00,Please roll this back to avoid unnecessary edits,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823763733,jlooper,1450004,2022-03-10T14:16:56+00:00,2022-03-10T14:18:14+00:00,these links 404,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823764536,jlooper,1450004,2022-03-10T14:17:41+00:00,2022-03-10T14:18:14+00:00,This link is a 404,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823765511,jlooper,1450004,2022-03-10T14:18:39+00:00,2022-03-10T17:31:56+00:00,needs to be translated,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823802232,SachinDabhade,78628027,2022-03-10T14:52:15+00:00,2022-03-10T14:52:15+00:00,"Can you please guide me how, because I am slightly unclear about it that what commands I can use to roll back
",False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823819506,SachinDabhade,78628027,2022-03-10T15:06:50+00:00,2022-03-10T15:06:50+00:00,This links aren't working in the original repository (i.e in microsoft github account),False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823976311,jlooper,1450004,2022-03-10T17:30:44+00:00,2022-03-10T17:31:56+00:00,"That's important to know! Rather than propagating errors it would be better to fix the original. I have edited it, so you will need to do a pull to your fork and re-edit. ",False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823977173,jlooper,1450004,2022-03-10T17:31:40+00:00,2022-03-10T17:31:56+00:00,You can discard all changes made to this notebook file,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824358277,SachinDabhade,78628027,2022-03-11T03:29:02+00:00,2022-03-11T03:29:02+00:00,"Ok, I have copied original file and change the changed one with it",False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824367164,SachinDabhade,78628027,2022-03-11T03:56:40+00:00,2022-03-11T03:56:41+00:00,"Done, I have done it",False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824367921,SachinDabhade,78628027,2022-03-11T03:59:04+00:00,2022-03-11T03:59:04+00:00,"My apologies jlooper, actualy I am new to open-source and github so thanks for your support and guidance",False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824369705,SachinDabhade,78628027,2022-03-11T04:04:20+00:00,2022-03-11T04:04:20+00:00,Changes are done,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824803792,jlooper,1450004,2022-03-11T15:06:16+00:00,2022-03-11T15:07:39+00:00,This is going to 404 because it should now point to README.hi.md#3-case-studies,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824804882,jlooper,1450004,2022-03-11T15:07:23+00:00,2022-03-11T15:07:39+00:00,This is still a 404! Please go through every single link and every single image in this PR and link them properly,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824830860,SachinDabhade,78628027,2022-03-11T15:36:10+00:00,2022-03-11T15:36:11+00:00,Fixed this error,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,824860451,SachinDabhade,78628027,2022-03-11T16:09:11+00:00,2022-03-11T16:09:12+00:00,"Fixed all finded error, if any remain then please review it.",False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825479681,jlooper,1450004,2022-03-13T17:25:29+00:00,2022-03-13T17:25:29+00:00,I think you can remove this,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825479750,jlooper,1450004,2022-03-13T17:26:09+00:00,2022-03-13T17:26:09+00:00,Let's use a standard vocabulary to link the Pre-lecture and Post-lecture quizzes,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825479966,jlooper,1450004,2022-03-13T17:28:04+00:00,2022-03-13T17:28:04+00:00,malformed link here,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825479992,jlooper,1450004,2022-03-13T17:28:25+00:00,2022-03-13T17:28:25+00:00,missed translation,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825480163,jlooper,1450004,2022-03-13T17:30:11+00:00,2022-03-13T17:30:11+00:00,standard translation here please,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825480183,jlooper,1450004,2022-03-13T17:30:31+00:00,2022-03-13T17:30:31+00:00,I think this is mislinked - you can link to translated assignments if they exist,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825480474,jlooper,1450004,2022-03-13T17:32:48+00:00,2022-03-13T17:32:48+00:00,should be able to link to the translated assignment here,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825575742,SachinDabhade,78628027,2022-03-14T03:53:56+00:00,2022-03-14T03:53:56+00:00,Fixed duplicate line,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825575743,SachinDabhade,78628027,2022-03-14T03:53:56+00:00,2022-03-14T03:53:56+00:00,Fixed Duplicate Links,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825576761,SachinDabhade,78628027,2022-03-14T03:57:35+00:00,2022-03-14T03:57:36+00:00,Fixed malformed link,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,825577321,SachinDabhade,78628027,2022-03-14T03:59:59+00:00,2022-03-14T03:59:59+00:00,Translated some missed translate word,False,,,,0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823763063,jlooper,1450004,2022-03-10T14:16:18+00:00,2022-03-10T14:18:13+00:00,Please roll this back to avoid unnecessary edits,True,1-Introduction/01-defining-data-science/README.md,,"@@ -162,4 +162,4 @@ Visit [`notebook.ipynb`](/1-Introduction/01-defining-data-science/notebook.ipynb
 
 ## Credits
 
-This lesson has been authored with ♥️ by [Dmitry Soshnikov](http://soshnikov.com)
+This lesson has been authored with ♥️ by [Dmitry Soshnikov](http://soshnikov.com)",0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823763733,jlooper,1450004,2022-03-10T14:16:56+00:00,2022-03-10T14:18:14+00:00,these links 404,True,1-Introduction/02-ethics/translations/assignment.hi.md,,"@@ -0,0 +1,19 @@
+## डेटा एथिक्स केस स्टडी लिखें
+
+## निर्देश
+
+आपने विभिन्न [डेटा नैतिकता चुनौतियों](README?id=_2-ethics-challenges) के बारे में सीखा है और [केस स्टडीज](README?id=_3-case-studies) के कुछ उदाहरण देखे हैं जो वास्तविक दुनिया में डेटा नैतिकता चुनौतियों को दर्शाते हैं। संदर्भ",0,0,0,0,0,0,0
microsoft/Data-Science-For-Beginners,875971373,823764536,jlooper,1450004,2022-03-10T14:17:41+00:00,2022-03-10T14:18:14+00:00,This link is a 404,True,1-Introduction/01-defining-data-science/translations/README.hi.md,4.0,"@@ -0,0 +1,164 @@
+# डेटा विज्ञान को परिभाषित करना
+
+| ![ Sketchnote by [(@sketchthedocs)](https://sketchthedocs.dev) ](../../sketchnotes/01-Definitions.png) |
+| :----------------------------------------------------------------------------------------------------: |",0,0,0,0,0,0,0
