repo_full_name,pr_id,comment_id,user_login,user_id,created_at,updated_at,body,is_review_comment,path,position,diff_hunk,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,984583867,twiecki,674200,2022-09-30T13:18:54+00:00,2022-12-29T10:30:36+00:00,"<p>I don't think you have to pass tune, and does it reuqire that many samples?</p>
<br/>

 _Reply via <a href='https://app.reviewnb.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/pull/548/discussion/'>ReviewNB</a>_ <div id='ReviewNBCommentContext-DoNotDelete' style='display:none' data-state='RESOLVED' data-cellIndex='21'/>",False,,,,0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,1058713535,miemiekurisu,3900532,2022-12-29T03:47:27+00:00,2022-12-29T03:47:27+00:00,"<p>I'm not quite sure about the sample size, </p><p>because according to the PYMC2 and PYMC3 version, it samples one chain on 20000 samples and burned the 1/4 of 20000 (5000).</p><p> </p><p>I try to keep the code minimal modified with PYMC2 and PYMC3 version, maybe ""15000 sample/ one chain/5000 tune"" is more appropriate?</p><p> </p>",False,,,,0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,1058871221,twiecki,674200,2022-12-29T10:30:32+00:00,2022-12-29T10:30:33+00:00,<p>You can also just leave it.</p>,False,,,,0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,984583867,twiecki,674200,2022-09-30T13:18:54+00:00,2022-12-29T10:30:36+00:00,"<p>I don't think you have to pass tune, and does it reuqire that many samples?</p>
<br/>

 _Reply via <a href='https://app.reviewnb.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/pull/548/discussion/'>ReviewNB</a>_ <div id='ReviewNBCommentContext-DoNotDelete' style='display:none' data-state='RESOLVED' data-cellIndex='21'/>",True,Chapter4_TheGreatestTheoremNeverTold/Ch4_LawOfLargeNumbers_PyMC_current.ipynb,1.0,"@@ -0,0 +1,1487 @@
+{",0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,1058713535,miemiekurisu,3900532,2022-12-29T03:47:27+00:00,2022-12-29T03:47:27+00:00,"<p>I'm not quite sure about the sample size, </p><p>because according to the PYMC2 and PYMC3 version, it samples one chain on 20000 samples and burned the 1/4 of 20000 (5000).</p><p> </p><p>I try to keep the code minimal modified with PYMC2 and PYMC3 version, maybe ""15000 sample/ one chain/5000 tune"" is more appropriate?</p><p> </p>",True,Chapter4_TheGreatestTheoremNeverTold/Ch4_LawOfLargeNumbers_PyMC_current.ipynb,1.0,"@@ -0,0 +1,1487 @@
+{",0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,1025604159,1058871221,twiecki,674200,2022-12-29T10:30:32+00:00,2022-12-29T10:30:33+00:00,<p>You can also just leave it.</p>,True,Chapter4_TheGreatestTheoremNeverTold/Ch4_LawOfLargeNumbers_PyMC_current.ipynb,1.0,"@@ -0,0 +1,1487 @@
+{",0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,220945633,223492776,CamDavidsonPilon,884032,2018-10-08T20:48:12+00:00,2018-10-08T20:48:12+00:00,👍 ,False,,,,0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,220945633,223492776,CamDavidsonPilon,884032,2018-10-08T20:48:12+00:00,2018-10-08T20:48:12+00:00,👍 ,True,Chapter6_Priorities/BanditsD3.html,5.0,"@@ -87,4 +87,4 @@
    
         </div>
 
-<script type=""text/javascript"" src=""https://dl.dropbox.com/s/2qhdohtgzszp3yx/d3bandits.js""></script>
+<script type=""text/javascript"" src=""https://cdn.rawgit.com/CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers/master/Chapter6_Priorities/d3bandits.js""></script>",0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,217526860,227878784,ysgit,898918,2018-10-24T17:06:31+00:00,2018-10-25T14:55:30+00:00,"the line is missing a closing `)`
```suggestion
axes.prop_cycle : cycler('color', ['348ABD', 'A60628', '7A68A6', '467821', 'D55E00', 'CC79A7', '56B4E9', '009E73', 'F0E442', '0072B2'])  # color cycle for plot lines
```",False,,,,0,0,0,0,0,0,0
CamDavidsonPilon/Probabilistic-Programming-and-Bayesian-Methods-for-Hackers,217526860,228208499,michrzan,8075164,2018-10-25T14:55:53+00:00,2018-10-25T14:55:54+00:00,thanks,False,,,,0,0,0,0,0,0,0
