repo_full_name,issue_id,number,title,body,user_login,user_id,state,locked,comments_count,created_at,updated_at,closed_at,labels,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
oxnr/awesome-bigdata,2852121321,360,Add Comet and Opik to README.md,"Add Comet and Opik to Applications in README.md

Signed-off-by: Abby Morgan abigailm@comet.com",anmorgan24,86856445,closed,False,0,2025-02-13T21:14:48+00:00,2025-02-14T02:58:02+00:00,2025-02-14T02:58:02+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2828063064,359,Added ilum data lakehehouse,"I'm adding ilum, which is a platform consolidating many tools existing on this list.

Here is the link to the platform - https://ilum.cloud/

I've also added an interesting blog article showing how to start with spark on k8s - https://ilum.cloud/blog/spark-on-kubernetes/",thijs-s,86207103,open,False,1,2025-02-03T17:03:42+00:00,2025-02-10T07:43:51+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2681433523,357,Added isolation forest library to README.md.,"A distributed Spark/Scala implementation of the isolation forest algorithm for unsupervised outlier detection, featuring support for scalable training and ONNX export for easy cross-platform inference.",jverbus,1706506,open,False,0,2024-11-22T00:45:06+00:00,2024-11-22T00:45:06+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2283991411,355,Update README.md,"Added DataKitchen Open Source Data Observability (Apache 2.0, release April 2024)",cbergh,5359337,open,False,1,2024-05-07T18:39:03+00:00,2024-07-24T15:17:41+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2253076500,354,Add MindsDB,This PR includes [MindsDB](https://github.com/mindsdb/mindsdb) to the ML section,ZoranPandovski,7192539,closed,False,2,2024-04-19T13:49:37+00:00,2024-08-05T14:19:01+00:00,2024-08-05T14:18:28+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2147957931,353,Adding Real-time Data section and Streamdal,"I've added the _Real-time_ data section and _Streamdal_ in it since it handles real-time data, but doesn't ingest.",Dosplatos,109988024,closed,False,2,2024-02-22T00:46:37+00:00,2024-07-19T06:55:56+00:00,2024-07-19T06:55:12+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2078185551,352,Added Infinity to vector databases,,writinwaters,93570324,open,False,1,2024-01-12T06:53:00+00:00,2024-10-18T12:03:55+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2048691246,351,Graph Data Model: Outdated Project Links,"Some of the links in the *Graph Data Model* Section are dead or the project have been retired/changed.

Here are the specific project links that might have to be updated:
* AgentsGraph - The link points to a domain that is now up for sale. The domain is not pointing to the project anymore. I have found the GithubLink to the project [here](https://github.com/bitnine-oss/agensgraph). Not sure if this is the correct project.
* Apache Giraph - The project has been retired since September 2023 according to the project page.
* Facebook TAO - The links points to a Facebook Page that is not accessible anymore (at least I was not able to access it)
* GraphLab PowerGraph - The link point to Apple's Turi Create Framework, a framework to simplify the creation of custom machine learning models.
* Intel GraphBuilder - The links does not point to the project anymore. It redirects to [here](https://www.intel.com/content/www/us/en/developer/topic-technology/open/overview.html) (Intel's Open Project Page)
* MapGraph - The link is dead.
* Twitter FlockDB - The projects has been archived since 18th September 2021
* NodeXL - The project page does not exist anymore.

The state of these links is as of 19th December 2023, at 14:42 

",alexmandt,9798095,open,False,2,2023-12-19T13:43:53+00:00,2023-12-24T10:18:56+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,2022648611,350,-,,cijagani,3807730,closed,False,0,2023-12-03T18:05:47+00:00,2023-12-19T04:57:44+00:00,2023-12-19T04:57:44+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1972175405,345,Add Tabula to BI section,"A new free tool for Snowflake and Postgres to handle big data with AI

[Tabula](tabula.io) - GPT-powered big data analytics and visualization platform for modern data stack",Anastasia-Antonova-retable,78915890,open,False,1,2023-11-01T11:18:31+00:00,2023-11-01T11:19:54+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1925368290,344,Add Numaflow,Numaflow is a K8s native stream processing platform,syayi,12657234,open,False,1,2023-10-04T04:09:36+00:00,2024-10-18T12:04:42+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1850476098,343,Update README.md,Added Synthical (https://synthical.com),mixeden,12625557,open,False,1,2023-08-14T20:17:30+00:00,2023-08-14T20:18:48+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1806117692,342,Update README.md,Add nebula graph database,aminmaghsodi,13237080,open,False,2,2023-07-15T14:13:01+00:00,2023-07-26T11:03:01+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1766562395,341,Add Aim,"It would be great to have [Aim](https://github.com/aimhubio/aim) in the awesome list.

Aim is an open-source, self-hosted AI Metadata tracking tool designed to handle 100,000s of tracked metadata sequences.

Aim provides a performant and beautiful UI for exploring and comparing metadata such as training runs or agents executions. Additionally, its SDK enables programmatic access to tracked metadata — perfect for automations and Jupyter Notebook analysis.

🖇 https://aimstack.io/ ",tatyusha,109785306,open,False,0,2023-06-21T02:29:38+00:00,2024-07-25T07:45:19+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1759914964,340,Add data integration tool Apache SeaTunnel.,,liugddx,48236177,open,False,0,2023-06-16T04:48:54+00:00,2023-06-16T04:48:54+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1732821469,339,New Maintainer?,Is this repo still being maintained?,vordimous,3012311,closed,False,4,2023-05-30T19:07:45+00:00,2023-06-02T19:50:47+00:00,2023-06-02T19:50:47+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1727795453,338,Add Zilla,,vordimous,3012311,closed,False,1,2023-05-26T15:02:14+00:00,2023-05-30T19:32:21+00:00,2023-05-30T19:32:20+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1699148196,337,docs: Add Substation to Applications,,jshlbrd,5711448,closed,False,1,2023-05-07T16:58:29+00:00,2023-05-30T19:42:22+00:00,2023-05-30T19:42:12+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1625852621,336,Graph Data Model: add Copernic.,,amirouche,7444897,closed,False,1,2023-03-15T16:23:35+00:00,2025-02-16T12:38:14+00:00,2025-02-16T12:38:14+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1590936951,334,tool made for developers,,shah743,6793449,open,False,0,2023-02-20T00:47:12+00:00,2023-02-20T00:47:12+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1513732265,332,Add Gigasheet,,IrynaMazaieva,31721830,open,False,0,2022-12-29T13:23:12+00:00,2024-11-07T11:44:28+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1512130028,331,Add UCSB,,ashvardanian,1983160,closed,False,3,2022-12-27T20:13:14+00:00,2023-05-31T14:30:53+00:00,2023-05-30T19:46:14+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1512128207,330,Add UKV,,ashvardanian,1983160,closed,False,3,2022-12-27T20:10:33+00:00,2023-08-30T19:03:26+00:00,2023-08-30T19:03:05+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1481179292,329,added Query.me,,kenuxi,16137978,open,False,0,2022-12-07T07:09:22+00:00,2022-12-07T07:09:37+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1341606970,328,Add Hevo in list,,Mahendra0001,106741741,open,False,0,2022-08-17T11:17:02+00:00,2024-10-18T16:04:01+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1283245745,326,Add a No-code Data Engineering tool QuickTable to the awesome list,I add QuickTable into the new category Data Engineering.,randbear,6022112,open,False,1,2022-06-24T04:29:06+00:00,2022-06-24T08:08:38+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1268211376,325,Add list of data annotation tools,,strickvl,3348134,open,False,0,2022-06-11T08:54:43+00:00,2024-11-07T11:43:34+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1225632204,323,Add FrostDB,https://github.com/polarsignals/frostdb,kakkoyun,536449,open,False,0,2022-05-04T16:53:23+00:00,2023-07-12T09:51:41+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1214613241,322,feat: update description of TDengine,,ericyangpan,212329,open,False,1,2022-04-25T14:39:56+00:00,2022-04-25T14:41:05+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1198775914,321,add Kestra,,tchiotludo,2064609,open,False,2,2022-04-09T21:25:24+00:00,2023-11-07T07:59:05+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1162569130,320,Add Chaos Genius to Awesome Big Data,,suranah,948291,open,False,0,2022-03-08T11:58:15+00:00,2022-03-08T11:58:15+00:00,,,1,1,0,0,0,0,0
oxnr/awesome-bigdata,1148571124,319,added rtdl,"Hi,

I added rtdl. It's an open source, real-time data lake building tool.

- Gavin

Signed-off-by: Gavin Johnson <gavinj1984@gmail.com>",thtmnisamnstr,57272374,closed,False,1,2022-02-23T21:00:56+00:00,2023-02-01T20:58:40+00:00,2023-02-01T20:57:33+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1123005532,318,Y,,ghost,10137,closed,False,0,2022-02-03T12:05:32+00:00,2022-02-03T12:05:43+00:00,2022-02-03T12:05:43+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1101986151,317,Added some products to Data Visualization,,YuliiaNikitina,66951194,open,False,1,2022-01-13T16:10:07+00:00,2022-01-14T09:18:51+00:00,,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1059853466,316,Thanks,,ghost,10137,closed,False,0,2021-11-22T08:38:27+00:00,2022-01-22T20:24:55+00:00,2022-01-22T20:24:55+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1056435953,315,Add Lightdash to Business Intelligence tools,,hamzahc1,14341285,closed,False,0,2021-11-17T18:08:51+00:00,2025-02-14T02:57:32+00:00,2025-02-14T02:57:32+00:00,,0,0,0,0,0,0,0
oxnr/awesome-bigdata,1039990929,314,Add LunaSec to Key-value Data Model,"I wasn't sure if this should go into the Security section or the Key-value Data Model section. Technically, it's a key-value store with security as a focus. None of the other tools in the ""security"" section seemed very relevant.

If you'd prefer I move it, just let me know. Thank you!",freeqaz,4573221,open,False,0,2021-10-29T23:39:53+00:00,2021-10-29T23:39:53+00:00,,,0,0,0,0,0,0,0
