repo_full_name,pr_id,comment_id,user_login,user_id,created_at,updated_at,body,is_review_comment,path,position,diff_hunk,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
keras-team/keras,2513074374,2084163209,JyotinderSingh,33001894,2025-05-12T08:47:22+00:00,2025-05-12T08:48:15+00:00,"This may be a cleaner way to write this

```suggestion
        # Base case: Unbatched data
        batch_size = 1
        if len(images.shape) == 4:
            # This is a batch of images (4D input) 
            batch_size = self.backend.core.shape(images)[0]

        random_values = self.backend.random.uniform(
                shape=(batch_size,),
                minval=0,
                maxval=1,
                seed=seed,
            )
```",False,,,,0,0,0,0,0,0,0
keras-team/keras,2513074374,2085999177,JyotinderSingh,33001894,2025-05-13T06:16:51+00:00,2025-05-13T06:18:17+00:00,"Nit: The conditional logic is too deeply nested and reduces clarity. Maybe we can rewrite this as follows:

```py
            # Determine if the input was batched
            is_batched = (len(xs.shape) == 4)

            # If batched, select the first image from the batch for inspection.
            # Otherwise, use the transformed image directly.
            # `image_to_inspect` will always be a 3D tensor.
            if is_batched:
                image_to_inspect = transformed[0]
            else:
                image_to_inspect = transformed

            if data_format == ""channels_last"":
                # image_to_inspect has shape (H, W, C), get the first channel [:, :, 0]
                channel_data = image_to_inspect[:, :, 0]
            else: # data_format == ""channels_first""
                # image_to_inspect has shape (C, H, W), get the first channel [0, :, :]
                channel_data = image_to_inspect[0, :, :]

            unique_vals = np.unique(channel_data)
            self.assertEqual(len(unique_vals), 1)

```",False,,,,0,0,0,0,0,0,0
keras-team/keras,2513074374,2085999792,JyotinderSingh,33001894,2025-05-13T06:17:22+00:00,2025-05-13T06:18:17+00:00,"Nit

```suggestion
            # batched inputs
            (np.full((1, 4, 4, 3), 128, dtype=np.float32), ""channels_last""),
```",False,,,,0,0,0,0,0,0,0
keras-team/keras,2513074374,2084163209,JyotinderSingh,33001894,2025-05-12T08:47:22+00:00,2025-05-12T08:48:15+00:00,"This may be a cleaner way to write this

```suggestion
        # Base case: Unbatched data
        batch_size = 1
        if len(images.shape) == 4:
            # This is a batch of images (4D input) 
            batch_size = self.backend.core.shape(images)[0]

        random_values = self.backend.random.uniform(
                shape=(batch_size,),
                minval=0,
                maxval=1,
                seed=seed,
            )
```",True,keras/src/layers/preprocessing/image_preprocessing/random_grayscale.py,,"@@ -59,12 +59,20 @@ def __init__(self, factor=0.5, data_format=None, seed=None, **kwargs):
     def get_random_transformation(self, images, training=True, seed=None):
         if seed is None:
             seed = self._get_seed_generator(self.backend._backend)
-        random_values = self.backend.random.uniform(
-            shape=(self.backend.core.shape(images)[0],),
-            minval=0,
-            maxval=1,
-            seed=seed,
-        )
+        if len(images.shape) == 4:
+            random_values = self.backend.random.uniform(
+                shape=(self.backend.core.shape(images)[0],),
+                minval=0,
+                maxval=1,
+                seed=seed,
+            )
+        else:
+            random_values = self.backend.random.uniform(
+                shape=(1,),
+                minval=0,
+                maxval=1,
+                seed=seed,
+            )",0,0,0,0,0,0,0
keras-team/keras,2513074374,2085999177,JyotinderSingh,33001894,2025-05-13T06:16:51+00:00,2025-05-13T06:18:17+00:00,"Nit: The conditional logic is too deeply nested and reduces clarity. Maybe we can rewrite this as follows:

```py
            # Determine if the input was batched
            is_batched = (len(xs.shape) == 4)

            # If batched, select the first image from the batch for inspection.
            # Otherwise, use the transformed image directly.
            # `image_to_inspect` will always be a 3D tensor.
            if is_batched:
                image_to_inspect = transformed[0]
            else:
                image_to_inspect = transformed

            if data_format == ""channels_last"":
                # image_to_inspect has shape (H, W, C), get the first channel [:, :, 0]
                channel_data = image_to_inspect[:, :, 0]
            else: # data_format == ""channels_first""
                # image_to_inspect has shape (C, H, W), get the first channel [0, :, :]
                channel_data = image_to_inspect[0, :, :]

            unique_vals = np.unique(channel_data)
            self.assertEqual(len(unique_vals), 1)

```",True,keras/src/layers/preprocessing/image_preprocessing/random_grayscale_test.py,,"@@ -80,15 +80,28 @@ def test_grayscale_with_single_color_image(self):
         test_cases = [
             (np.full((1, 4, 4, 3), 128, dtype=np.float32), ""channels_last""),
             (np.full((1, 3, 4, 4), 128, dtype=np.float32), ""channels_first""),
+            # unbatched inputs
+            (np.full((4, 4, 3), 128, dtype=np.float32), ""channels_last""),
+            (np.full((3, 4, 4), 128, dtype=np.float32), ""channels_first""),
         ]
 
         for xs, data_format in test_cases:
             layer = layers.RandomGrayscale(factor=1.0, data_format=data_format)
             transformed = ops.convert_to_numpy(layer(xs))
-
-            if data_format == ""channels_last"":
-                unique_vals = np.unique(transformed[0, :, :, 0])
-                self.assertEqual(len(unique_vals), 1)
+            
+            if len(xs.shape)==4:
+                # batched inputs
+                if data_format == ""channels_last"":
+                    unique_vals = np.unique(transformed[0, :, :, 0])
+                    self.assertEqual(len(unique_vals), 1)
+                else:
+                    unique_vals = np.unique(transformed[0, 0, :, :])
+                    self.assertEqual(len(unique_vals), 1)
             else:
-                unique_vals = np.unique(transformed[0, 0, :, :])
-                self.assertEqual(len(unique_vals), 1)
+                # unbatched inputs
+                if data_format == ""channels_last"":
+                    unique_vals = np.unique(transformed[ :, :, 0])
+                    self.assertEqual(len(unique_vals), 1)
+                else:
+                    unique_vals = np.unique(transformed[ 0, :, :])
+                    self.assertEqual(len(unique_vals), 1)",0,0,0,0,0,0,0
keras-team/keras,2513074374,2085999792,JyotinderSingh,33001894,2025-05-13T06:17:22+00:00,2025-05-13T06:18:17+00:00,"Nit

```suggestion
            # batched inputs
            (np.full((1, 4, 4, 3), 128, dtype=np.float32), ""channels_last""),
```",True,keras/src/layers/preprocessing/image_preprocessing/random_grayscale_test.py,5.0,"@@ -80,15 +80,28 @@ def test_grayscale_with_single_color_image(self):
         test_cases = [
             (np.full((1, 4, 4, 3), 128, dtype=np.float32), ""channels_last""),",0,0,0,0,0,0,0
keras-team/keras,2512272091,2083690235,fchollet,710255,2025-05-12T01:24:41+00:00,2025-05-12T01:24:47+00:00,Can we refactor this logic into a standalone function that we could reuse across all callbacks that need this functionality?,False,,,,0,0,0,0,0,0,0
keras-team/keras,2512272091,2083690235,fchollet,710255,2025-05-12T01:24:41+00:00,2025-05-12T01:24:47+00:00,Can we refactor this logic into a standalone function that we could reuse across all callbacks that need this functionality?,True,keras/src/callbacks/model_checkpoint.py,53.0,"@@ -197,6 +183,44 @@ def __init__(
                     f""filepath={self.filepath}""
                 )
 
+    def _set_monitor_op(self):",0,0,0,0,0,0,0
keras-team/keras,2510619007,2085959552,rkazants,35459624,2025-05-13T05:42:46+00:00,2025-05-13T05:42:47+00:00,"do we really need this code? Why `x1, x2 = _align_operand_types(x1, x2, ""select()"")` does not help? The main logic of this helper to align arguments",False,,,,0,0,0,0,0,0,0
keras-team/keras,2510619007,2085960831,rkazants,35459624,2025-05-13T05:44:09+00:00,2025-05-13T05:44:09+00:00,why it is needed?,False,,,,0,0,0,0,0,0,0
keras-team/keras,2510619007,2086063453,Mohamed-Ashraf273,117025882,2025-05-13T06:57:53+00:00,2025-05-13T07:39:53+00:00,"Yeah, we need this code,  ```_align_operand_types``` alone isn't sufficient to handle cases where xi is an integer or float. Without this fix, related tests fail.",False,,,,0,0,0,0,0,0,0
keras-team/keras,2510619007,2086074560,Mohamed-Ashraf273,117025882,2025-05-13T07:05:19+00:00,2025-05-13T07:29:39+00:00,"This change handles cases where a list contains ```OpenVINOKerasTensor``` elements. I first encountered the issue while running ```split``` tests, the tests took an unusually long time and never completed. After investigating, I found that the issue was caused by split returning a list of ```OpenVINOKerasTensor``` objects, and the issue was at line where ```np.array(x)``` was trying to convert them. Although I’m not sure whether it would have eventually finished, it was taking far too long, I solved it by converting each element in the list to a numpy first if it is an ```OpenVINOKerasTensor``` object.",False,,,,0,0,0,0,0,0,0
keras-team/keras,2510619007,2086131884,Mohamed-Ashraf273,117025882,2025-05-13T07:35:53+00:00,2025-05-13T07:35:53+00:00,"![image](https://github.com/user-attachments/assets/14d71922-74cb-4a23-929e-0f4722cc46cb)
Look tests stop here and take too long and never finish.",False,,,,0,0,0,0,0,0,0
keras-team/keras,2510619007,2086138559,Mohamed-Ashraf273,117025882,2025-05-13T07:39:36+00:00,2025-05-13T07:39:36+00:00,"![image](https://github.com/user-attachments/assets/32d7cd7b-d6e9-403c-b62a-86ab6a7beefb)
![image](https://github.com/user-attachments/assets/38238501-eb27-4dd6-96f7-c94237f7c022)
",False,,,,0,0,0,0,0,0,0
keras-team/keras,2510619007,2085959552,rkazants,35459624,2025-05-13T05:42:46+00:00,2025-05-13T05:42:47+00:00,"do we really need this code? Why `x1, x2 = _align_operand_types(x1, x2, ""select()"")` does not help? The main logic of this helper to align arguments",True,keras/src/backend/openvino/numpy.py,130.0,"@@ -1426,7 +1478,44 @@ def vectorize(pyfunc, *, excluded=None, signature=None):
 
 
 def where(condition, x1, x2):
-    raise NotImplementedError(""`where` is not supported with openvino backend"")
+    condition = get_ov_output(condition)
+    if x1 is None and x2 is None:
+        nonzero_indices = ov_opset.non_zero(condition)
+        return OpenVINOKerasTensor(nonzero_indices.output(0))
+    if x1 is None:
+        return OpenVINOKerasTensor(condition)
+    if x2 is None:
+        raise ValueError(""x2 must be provided if x1 is specified."")
+
+    x1_type = get_ov_output(x1).get_element_type()
+    x2_type = get_ov_output(x2).get_element_type()
+
+    if x1_type == Type.boolean or x2_type == Type.boolean:
+        x1 = get_ov_output(x1)
+        x2 = get_ov_output(x2)
+    elif isinstance(x1, float):
+        x2 = get_ov_output(x2)
+        if x2_type.is_integral():
+            x1 = get_ov_output(x1)
+        else:
+            x1 = get_ov_output(x1, x2_type)
+    elif isinstance(x2, float):
+        x1 = get_ov_output(x1)
+        if x1_type.is_integral():
+            x2 = get_ov_output(x2)
+        else:
+            x2 = get_ov_output(x2, x1_type)
+    elif isinstance(x2, int):
+        x1 = get_ov_output(x1)
+        x2 = get_ov_output(x2, x1_type)
+    elif isinstance(x1, int):
+        x2 = get_ov_output(x2)
+        x1 = get_ov_output(x1, x2_type)
+    else:
+        x1 = get_ov_output(x1)
+        x2 = get_ov_output(x2)",0,0,0,0,0,0,0
keras-team/keras,2510619007,2085960831,rkazants,35459624,2025-05-13T05:44:09+00:00,2025-05-13T05:44:09+00:00,why it is needed?,True,keras/src/backend/openvino/core.py,14.0,"@@ -450,8 +450,16 @@ def convert_to_tensor(x, dtype=None, sparse=None, ragged=None):
 def convert_to_numpy(x):
     if isinstance(x, np.ndarray):
         return x
-    elif isinstance(x, (int, float, list, tuple)):
+    elif isinstance(x, (int, float)):
         return np.array(x)
+    elif isinstance(x, (list, tuple)):
+        x_new = []
+        for elem in x:
+            if isinstance(elem, OpenVINOKerasTensor):
+                x_new.append(convert_to_numpy(elem))
+            else:
+                x_new.append(elem)
+        return np.array(x_new)",0,0,0,0,0,0,0
