repo_full_name,issue_id,number,title,body,user_login,user_id,state,locked,comments_count,created_at,updated_at,closed_at,labels,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
eriklindernoren/ML-From-Scratch,3002034876,115,added linear-regression-example to README.md,Added a simple linear regression code example using scikit-learn and matplotlib for visualization in README.md,student-dristi,179995836,open,False,0,2025-04-17T10:04:24+00:00,2025-04-17T10:04:24+00:00,,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2827202734,114,Linear activation + requirements update,"Added a linear activation function, along with changing the deprecated ""sklearn"" it to ""scikit-learn"".",yazanmashal03,120487049,closed,False,0,2025-02-03T11:11:06+00:00,2025-02-06T10:14:30+00:00,2025-02-06T10:14:29+00:00,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2814187338,113,Remove useless (and wrong) import of class SquareLoss.,"Closes #111

This PR fixes the issue described in issue #111, where the class `SquareLoss` was imported but not used, and the import was from an incorrect path, causing errors.

",paolobighignoli,157036732,open,False,0,2025-01-27T22:26:16+00:00,2025-01-27T22:26:16+00:00,,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2814169586,112,Changed sklearn to scikit-learn in requirements.txt file.,"Closes #109 
Simply changed the name of the package from `sklearn` to `scikit-learn` in the `requirements.txt` file.",paolobighignoli,157036732,open,False,0,2025-01-27T22:13:55+00:00,2025-01-27T22:13:55+00:00,,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2675027925,111,No module named 'mlfromscratch.utils.loss_functions',"Traceback (most recent call last):
  File ""C:\G\ML-From-Scratch\mlfromscratch\examples\gradient_boosting_regressor.py"", line 9, in <module>
    from mlfromscratch.utils.loss_functions import SquareLoss
ModuleNotFoundError: No module named 'mlfromscratch.utils.loss_functions'",LeiYangGH,5386998,open,False,0,2024-11-20T08:51:03+00:00,2024-11-20T08:51:03+00:00,,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2674954403,110,setting an array element with a sequence,"PS C:\G\ML-From-Scratch> python mlfromscratch/examples/polynomial_regression.py
Finding regularization constant using cross validation:
Traceback (most recent call last):
  File ""C:\G\ML-From-Scratch\mlfromscratch\examples\polynomial_regression.py"", line 81, in <module>
    main()
  File ""C:\G\ML-From-Scratch\mlfromscratch\examples\polynomial_regression.py"", line 32, in main
    cross_validation_sets = k_fold_cross_validation_sets(
                            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""C:\Users\user\.conda\envs\tor\Lib\site-packages\mlfromscratch-0.0.4-py3.12.egg\mlfromscratch\utils\data_manipulation.py"", line 145, in k_fold_cross_validation_sets
ValueError: setting an array element with a sequence. The requested array has an inhomogeneous shape after 2 dimensions. The detected shape was (10, 4) + inhomogeneous part.",LeiYangGH,5386998,open,False,1,2024-11-20T08:39:43+00:00,2025-02-28T17:19:01+00:00,,,2,2,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2674946669,109,scikit-learn instead of sklearn,"in my python install, i got

> Setup script exited with The 'sklearn' PyPI package is deprecated, use 'scikit-learn'

changing the module name in `requirements.txt` fixes.",LeiYangGH,5386998,open,False,0,2024-11-20T08:36:02+00:00,2024-11-20T08:36:02+00:00,,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2204285450,108,Naive Bayes,"Shouldn't the coefficient be
coeff = 1.0 / math.pi * math.sqrt(2.0 * math.pi) + eps
In equation of normal equation the pi is outside of sqrt
 ",StevenSopilidis,66069086,open,False,2,2024-03-24T10:33:59+00:00,2024-05-12T20:33:13+00:00,,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,2095194543,107,(A doubt NOT an issue) Gradient of loss function having different sign after performing first-degree differentiation of LogisticLoss,"I differentiated the loss function in the LogisiticLoss() class used in XGboost to get the gradient. I am getting (y - p) but turns out that it is -(y - p). For more reference, here is the [link](https://github.com/eriklindernoren/ML-From-Scratch/blob/master/mlfromscratch/supervised_learning/xgboost.py) to the exact class and function, I am referring to. Am I missing something?",mehulofficial14,114902200,open,False,0,2024-01-23T04:00:11+00:00,2024-01-23T04:02:25+00:00,,,0,0,0,0,0,0,0
eriklindernoren/ML-From-Scratch,1943736719,106,Update README.md,"<a href=""https://www.freecounterstat.com"" title=""counter for website""><img src=""https://counter6.optistats.ovh/private/freecounterstat.php?c=dp3ygaf2u5c3d18n5tygynykutw96gtd"" border=""0"" title=""counter for website"" alt=""counter for website""></a>",Sanjay0037,142281197,closed,False,0,2023-10-15T06:05:06+00:00,2023-10-15T08:47:25+00:00,2023-10-15T07:31:21+00:00,,0,0,0,0,0,0,0
