repo_full_name,pr_id,comment_id,user_login,user_id,created_at,updated_at,body,is_review_comment,path,position,diff_hunk,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
d2l-ai/d2l-en,1476022738,1295075663,astonzhang,22279212,2023-08-15T20:26:23+00:00,2023-08-15T20:26:23+00:00,please revert this for now,False,,,,1,1,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295075830,astonzhang,22279212,2023-08-15T20:26:33+00:00,2023-08-15T20:26:33+00:00,remember to change it back :),False,,,,0,0,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295091658,AnirudhDagar,23621655,2023-08-15T20:42:25+00:00,2023-08-15T20:42:25+00:00,yes ofc!,False,,,,0,0,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295191759,AnirudhDagar,23621655,2023-08-15T22:18:06+00:00,2023-08-15T22:18:06+00:00,done,False,,,,0,0,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295256249,AnirudhDagar,23621655,2023-08-16T00:14:10+00:00,2023-08-16T00:14:10+00:00,done,False,,,,0,0,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295075663,astonzhang,22279212,2023-08-15T20:26:23+00:00,2023-08-15T20:26:23+00:00,please revert this for now,True,d2l/__init__.py,,"@@ -9,4 +9,4 @@
 
 """"""
 
-__version__ = ""1.0.0-beta0""
+__version__ = ""1.0.0""",1,1,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295075830,astonzhang,22279212,2023-08-15T20:26:33+00:00,2023-08-15T20:26:33+00:00,remember to change it back :),True,.github/workflow_scripts/utils.sh,,"@@ -1,7 +1,7 @@
 #!/bin/bash
 
 # By default, all builds are cached
-DISABLE_CACHE=false  # Eg. 'true' or 'false'
+DISABLE_CACHE=true  # Eg. 'true' or 'false'",0,0,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295091658,AnirudhDagar,23621655,2023-08-15T20:42:25+00:00,2023-08-15T20:42:25+00:00,yes ofc!,True,.github/workflow_scripts/utils.sh,,"@@ -1,7 +1,7 @@
 #!/bin/bash
 
 # By default, all builds are cached
-DISABLE_CACHE=false  # Eg. 'true' or 'false'
+DISABLE_CACHE=true  # Eg. 'true' or 'false'",0,0,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295191759,AnirudhDagar,23621655,2023-08-15T22:18:06+00:00,2023-08-15T22:18:06+00:00,done,True,d2l/__init__.py,,"@@ -9,4 +9,4 @@
 
 """"""
 
-__version__ = ""1.0.0-beta0""
+__version__ = ""1.0.0""",0,0,0,0,0,0,0
d2l-ai/d2l-en,1476022738,1295256249,AnirudhDagar,23621655,2023-08-16T00:14:10+00:00,2023-08-16T00:14:10+00:00,done,True,.github/workflow_scripts/utils.sh,,"@@ -1,7 +1,7 @@
 #!/bin/bash
 
 # By default, all builds are cached
-DISABLE_CACHE=false  # Eg. 'true' or 'false'
+DISABLE_CACHE=true  # Eg. 'true' or 'false'",0,0,0,0,0,0,0
d2l-ai/d2l-en,1387838350,1226593981,AnirudhDagar,23621655,2023-06-12T12:30:24+00:00,2023-06-12T12:32:11+00:00,"```suggestion
        return jnp.maximum(1 - d2l.abs(x), 0)

```

Add an extra line to better format code.",False,,,,0,0,0,0,0,0,0
d2l-ai/d2l-en,1387838350,1226593981,AnirudhDagar,23621655,2023-06-12T12:30:24+00:00,2023-06-12T12:32:11+00:00,"```suggestion
        return jnp.maximum(1 - d2l.abs(x), 0)

```

Add an extra line to better format code.",True,chapter_attention-mechanisms-and-transformers/attention-pooling.md,,"@@ -90,10 +90,7 @@ if tab.selected('tensorflow'):
 if tab.selected('jax'):
     def epanechikov(x):
         return jnp.maximum(1 - d2l.abs(x), 0)",0,0,0,0,0,0,0
