repo_full_name,pr_id,number,title,body,user_login,user_id,state,draft,created_at,updated_at,closed_at,merged_at,merge_commit_sha,mergeable_state,additions,deletions,changed_files,commits_count,review_comments_count,comments_count,requested_reviewers,requested_teams,labels
iterative/dvc,114918902,12,requirements / osx executable,"add development / deployment instructions in README;
add single file build for osx",earlh,194240,closed,False,2017-04-07T23:33:45+00:00,2018-05-30T00:28:33+00:00,2017-04-07T23:40:57+00:00,2017-04-07T23:40:57+00:00,9d97704ca4277297185a56cd4f8d83424ede465d,dirty,75,3,6,1,0,0,,,
iterative/dvc,114923231,14,command parsing,,earlh,194240,closed,False,2017-04-08T00:37:49+00:00,2018-05-30T00:28:34+00:00,2017-04-08T00:43:05+00:00,2017-04-08T00:43:05+00:00,fd33f7a0e38bf6f437ec3a2c7875f5ef7e1ecee9,dirty,77,4,2,1,0,0,,,
iterative/dvc,114939696,15,bug -- where do command arguments start in argv,,earlh,194240,closed,False,2017-04-08T10:05:07+00:00,2018-05-30T00:28:34+00:00,2017-04-10T19:27:01+00:00,2017-04-10T19:27:00+00:00,12ff96f964876bbb6e3037561f01a7a7b37b513d,dirty,3,2,1,1,0,0,,,
iterative/dvc,114966422,16,Windows symlink,,dmpetrov,10081867,closed,False,2017-04-09T00:08:29+00:00,2018-05-30T00:28:34+00:00,2017-04-12T02:40:13+00:00,2017-04-12T02:40:13+00:00,5b7977e47bab2894fa17f96a3adbd422fd286439,dirty,342,138,20,24,0,0,,,
iterative/dvc,115463849,18,Repro dependencie fix #17,,dmpetrov,10081867,closed,False,2017-04-12T04:56:00+00:00,2018-05-30T00:28:34+00:00,2017-04-12T05:15:38+00:00,2017-04-12T05:15:38+00:00,a33ea34e8f385354bb67ed3775a62dcc86f8e3da,dirty,19,21,3,1,0,0,,,
iterative/dvc,116083990,24,gc support (and lots more),,earlh,194240,closed,False,2017-04-17T02:53:06+00:00,2018-05-30T00:28:34+00:00,2017-04-18T00:08:39+00:00,2017-04-18T00:08:39+00:00,717befa02ddea4cf8a0ed9d6c417f0de30f43964,dirty,457,55,10,9,0,0,,,
iterative/dvc,116229660,33,config modifications,"aws creds: look for path in dvc.conf, or look at ~/.aws/credentials",earlh,194240,closed,False,2017-04-18T00:35:33+00:00,2018-05-30T00:28:34+00:00,2017-04-23T00:44:17+00:00,2017-04-23T00:44:17+00:00,037758e20dadf38be86ad6581115797c346c18c9,dirty,273,34,8,3,1,0,,,
iterative/dvc,116512085,35,Status file command issue,,dmpetrov,10081867,closed,False,2017-04-19T10:08:03+00:00,2018-05-30T00:28:34+00:00,2017-04-19T10:50:58+00:00,2017-04-19T10:50:58+00:00,10a954447806835fad8d5e26c5a5723170814173,dirty,352,159,14,4,0,0,,,
iterative/dvc,117877604,48,Include implicit code dependencies from argv. Close #46,,dmpetrov,10081867,closed,False,2017-04-27T07:43:01+00:00,2018-05-30T00:28:35+00:00,2017-04-27T16:35:08+00:00,2017-04-27T16:35:08+00:00,ea51a8856d0f5ce97960100a2bec2384a6956078,dirty,36,13,4,1,0,0,,,
iterative/dvc,118112757,52,Sync small fixes,,dmpetrov,10081867,closed,False,2017-04-28T09:25:21+00:00,2018-05-30T00:28:35+00:00,2017-04-28T18:08:25+00:00,2017-04-28T18:08:25+00:00,dc0d4b60544975f96bc83ae256de6691875691b3,dirty,76,41,9,4,0,0,,,
