repo_full_name,pr_id,comment_id,user_login,user_id,created_at,updated_at,body,is_review_comment,path,position,diff_hunk,reactions_total,reactions_plus1,reactions_minus1,reactions_laugh,reactions_hooray,reactions_confused,reactions_heart
apache/airflow,2515598983,2086043119,eladkal,45845474,2025-05-13T06:45:58+00:00,2025-05-13T06:45:58+00:00,Tests looks pretty the same. Wouldn't it be simpler to use parameterized test?,False,,,,0,0,0,0,0,0,0
apache/airflow,2515598983,2086057259,guan404ming,105915352,2025-05-13T06:54:05+00:00,2025-05-13T06:54:05+00:00,Make sense and updated. Thanks for the suggestion.,False,,,,0,0,0,0,0,0,0
apache/airflow,2515598983,2086043119,eladkal,45845474,2025-05-13T06:45:58+00:00,2025-05-13T06:45:58+00:00,Tests looks pretty the same. Wouldn't it be simpler to use parameterized test?,True,providers/databricks/tests/unit/databricks/hooks/test_databricks_sql.py,,"@@ -504,3 +506,56 @@ def test_get_openlineage_database_specific_lineage_with_old_openlineage_provider
     )
     with pytest.raises(AirflowOptionalProviderFeatureException, match=expected_err):
         hook.get_openlineage_database_specific_lineage(mock.MagicMock())
+
+
+def test_get_df_pandas():",0,0,0,0,0,0,0
apache/airflow,2515598983,2086057259,guan404ming,105915352,2025-05-13T06:54:05+00:00,2025-05-13T06:54:05+00:00,Make sense and updated. Thanks for the suggestion.,True,providers/databricks/tests/unit/databricks/hooks/test_databricks_sql.py,,"@@ -504,3 +506,56 @@ def test_get_openlineage_database_specific_lineage_with_old_openlineage_provider
     )
     with pytest.raises(AirflowOptionalProviderFeatureException, match=expected_err):
         hook.get_openlineage_database_specific_lineage(mock.MagicMock())
+
+
+def test_get_df_pandas():",0,0,0,0,0,0,0
apache/airflow,2515088117,2086030500,eladkal,45845474,2025-05-13T06:38:33+00:00,2025-05-13T06:38:33+00:00,This needs to be under version check as needs to be compatible with Airflow 2.10.0 and sdk path did not exist in 2.10,False,,,,0,0,0,0,0,0,0
apache/airflow,2515088117,2086030500,eladkal,45845474,2025-05-13T06:38:33+00:00,2025-05-13T06:38:33+00:00,This needs to be under version check as needs to be compatible with Airflow 2.10.0 and sdk path did not exist in 2.10,True,providers/amazon/src/airflow/providers/amazon/aws/hooks/base_aws.py,4.0,"@@ -59,6 +59,7 @@
 from airflow.providers.amazon.aws.utils.identifiers import generate_uuid
 from airflow.providers.amazon.aws.utils.suppress import return_on_error
 from airflow.providers_manager import ProvidersManager
+from airflow.sdk.exceptions import AirflowRuntimeError",0,0,0,0,0,0,0
apache/airflow,2514317005,2085035587,jedcunningham,66968678,2025-05-12T16:21:47+00:00,2025-05-12T16:26:18+00:00,"```suggestion
Airflow 3 is released in several packages. The ``apache-airflow`` package is a meta-package that installs
```",False,,,,0,0,0,0,0,0,0
apache/airflow,2514317005,2085036907,jedcunningham,66968678,2025-05-12T16:22:40+00:00,2025-05-12T16:26:18+00:00,"```suggestion
all the other packages when you run Airflow as a standalone installation, and it also has several extras
that are not extending Airflow core functionality, but they are useful for the users who want to install
```",False,,,,0,0,0,0,0,0,0
apache/airflow,2514317005,2085038860,jedcunningham,66968678,2025-05-12T16:23:55+00:00,2025-05-12T16:26:18+00:00,"```suggestion
| s3fs                | ``pip install 'apache-airflow[s3fs]'``              | Support for S3 as Airflow FS                                               |
+---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
| saml                | ``pip install 'apache-airflow[saml]'``              | Support for SAML authentication in Amazon provider                         |
```

Let's do alphabetical.",False,,,,0,0,0,0,0,0,0
apache/airflow,2514317005,2085041653,jedcunningham,66968678,2025-05-12T16:25:39+00:00,2025-05-12T16:26:18+00:00,"```suggestion
These are core Airflow extras that extend capabilities of core Airflow. They do not install provider
packages, they just install necessary
```

We don't have celery of k8s in the list, so we can probably simplify this a bit?",False,,,,0,0,0,0,0,0,0
apache/airflow,2514317005,2085162208,potiuk,595491,2025-05-12T17:46:07+00:00,2025-05-12T17:46:07+00:00,Ah.. left-over :),False,,,,0,0,0,0,0,0,0
apache/airflow,2514317005,2085162793,potiuk,595491,2025-05-12T17:46:35+00:00,2025-05-12T17:46:35+00:00,Depending which alphabet you choose :) ,False,,,,0,0,0,0,0,0,0
apache/airflow,2514317005,2085035587,jedcunningham,66968678,2025-05-12T16:21:47+00:00,2025-05-12T16:26:18+00:00,"```suggestion
Airflow 3 is released in several packages. The ``apache-airflow`` package is a meta-package that installs
```",True,airflow-core/docs/extra-packages-ref.rst,,"@@ -81,49 +81,63 @@ Core Airflow extras
 
 These are core Airflow extras that extend capabilities of core Airflow. They usually do not install provider
 packages (with the exception of ``celery`` and ``cncf.kubernetes`` extras), they just install necessary
-python dependencies for the provided package.
+python dependencies for the provided package. The same extras are available as ``airflow-core`` package extras.
+
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| extra               | install command                                     | enables                                                                    |
++=====================+=====================================================+============================================================================+
+| async               | ``pip install 'apache-airflow[async]'``             | Async worker classes for Gunicorn                                          |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| graphviz            | ``pip install 'apache-airflow[graphviz]'``          | Graphviz renderer for converting DAG to graphical output                   |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| kerberos            | ``pip install 'apache-airflow[kerberos]'``          | Kerberos integration for Kerberized services (Hadoop, Presto, Trino)       |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| otel                | ``pip install 'apache-airflow[otel]'``              | Required for OpenTelemetry metrics                                         |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| sentry              | ``pip install 'apache-airflow[sentry]'``            | Sentry service for application logging and monitoring                      |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| standard            | ``pip install apache-airflow[standard]'``           | Standard hooks and operators                                               |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| statsd              | ``pip install 'apache-airflow[statsd]'``            | Needed by StatsD metrics                                                   |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+
+Meta-airflow package extras
+---------------------------
+
+Airflow 3 is released in several packages. the ``apache-airflow`` package is a meta-package that installs",0,0,0,0,0,0,0
apache/airflow,2514317005,2085036907,jedcunningham,66968678,2025-05-12T16:22:40+00:00,2025-05-12T16:26:18+00:00,"```suggestion
all the other packages when you run Airflow as a standalone installation, and it also has several extras
that are not extending Airflow core functionality, but they are useful for the users who want to install
```",True,airflow-core/docs/extra-packages-ref.rst,,"@@ -81,49 +81,63 @@ Core Airflow extras
 
 These are core Airflow extras that extend capabilities of core Airflow. They usually do not install provider
 packages (with the exception of ``celery`` and ``cncf.kubernetes`` extras), they just install necessary
-python dependencies for the provided package.
+python dependencies for the provided package. The same extras are available as ``airflow-core`` package extras.
+
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| extra               | install command                                     | enables                                                                    |
++=====================+=====================================================+============================================================================+
+| async               | ``pip install 'apache-airflow[async]'``             | Async worker classes for Gunicorn                                          |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| graphviz            | ``pip install 'apache-airflow[graphviz]'``          | Graphviz renderer for converting DAG to graphical output                   |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| kerberos            | ``pip install 'apache-airflow[kerberos]'``          | Kerberos integration for Kerberized services (Hadoop, Presto, Trino)       |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| otel                | ``pip install 'apache-airflow[otel]'``              | Required for OpenTelemetry metrics                                         |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| sentry              | ``pip install 'apache-airflow[sentry]'``            | Sentry service for application logging and monitoring                      |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| standard            | ``pip install apache-airflow[standard]'``           | Standard hooks and operators                                               |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| statsd              | ``pip install 'apache-airflow[statsd]'``            | Needed by StatsD metrics                                                   |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+
+Meta-airflow package extras
+---------------------------
+
+Airflow 3 is released in several packages. the ``apache-airflow`` package is a meta-package that installs
+all the other packages when you run airflow as a standalone installation, and it also has several extras
+that are not extending airflow core functionality, but they are useful for the users who want to install",0,0,0,0,0,0,0
apache/airflow,2514317005,2085038860,jedcunningham,66968678,2025-05-12T16:23:55+00:00,2025-05-12T16:26:18+00:00,"```suggestion
| s3fs                | ``pip install 'apache-airflow[s3fs]'``              | Support for S3 as Airflow FS                                               |
+---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
| saml                | ``pip install 'apache-airflow[saml]'``              | Support for SAML authentication in Amazon provider                         |
```

Let's do alphabetical.",True,airflow-core/docs/extra-packages-ref.rst,,"@@ -81,49 +81,63 @@ Core Airflow extras
 
 These are core Airflow extras that extend capabilities of core Airflow. They usually do not install provider
 packages (with the exception of ``celery`` and ``cncf.kubernetes`` extras), they just install necessary
-python dependencies for the provided package.
+python dependencies for the provided package. The same extras are available as ``airflow-core`` package extras.
+
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| extra               | install command                                     | enables                                                                    |
++=====================+=====================================================+============================================================================+
+| async               | ``pip install 'apache-airflow[async]'``             | Async worker classes for Gunicorn                                          |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| graphviz            | ``pip install 'apache-airflow[graphviz]'``          | Graphviz renderer for converting DAG to graphical output                   |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| kerberos            | ``pip install 'apache-airflow[kerberos]'``          | Kerberos integration for Kerberized services (Hadoop, Presto, Trino)       |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| otel                | ``pip install 'apache-airflow[otel]'``              | Required for OpenTelemetry metrics                                         |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| sentry              | ``pip install 'apache-airflow[sentry]'``            | Sentry service for application logging and monitoring                      |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| standard            | ``pip install apache-airflow[standard]'``           | Standard hooks and operators                                               |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+| statsd              | ``pip install 'apache-airflow[statsd]'``            | Needed by StatsD metrics                                                   |
++---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
+
+Meta-airflow package extras
+---------------------------
+
+Airflow 3 is released in several packages. the ``apache-airflow`` package is a meta-package that installs
+all the other packages when you run airflow as a standalone installation, and it also has several extras
+that are not extending airflow core functionality, but they are useful for the users who want to install
+other packages that can be used by airflow or some of its providers.
 
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | extra               | install command                                     | enables                                                                    |
 +=====================+=====================================================+============================================================================+
 | aiobotocore         | ``pip install 'apache-airflow[aiobotocore]'``       | Support for asynchronous (deferrable) operators for Amazon integration     |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
-| async               | ``pip install 'apache-airflow[async]'``             | Async worker classes for Gunicorn                                          |
+| cloudpickle         | ``pip install apache-airflow[cloudpickle]``         | Cloudpickle hooks and operators                                            |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | github-enterprise   | ``pip install 'apache-airflow[github-enterprise]'`` | GitHub Enterprise auth backend                                             |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | google-auth         | ``pip install 'apache-airflow[google-auth]'``       | Google auth backend                                                        |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | graphviz            | ``pip install 'apache-airflow[graphviz]'``          | Graphviz renderer for converting DAG to graphical output                   |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
-| kerberos            | ``pip install 'apache-airflow[kerberos]'``          | Kerberos integration for Kerberized services (Hadoop, Presto, Trino)       |
-+---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | ldap                | ``pip install 'apache-airflow[ldap]'``              | LDAP authentication for users                                              |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | leveldb             | ``pip install 'apache-airflow[leveldb]'``           | Required for use leveldb extra in google provider                          |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
-| otel                | ``pip install 'apache-airflow[otel]'``              | Required for OpenTelemetry metrics                                         |
-+---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | pandas              | ``pip install 'apache-airflow[pandas]'``            | Install Pandas library compatible with Airflow                             |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | polars              | ``pip install 'apache-airflow[polars]'``            | Polars hooks and operators                                                 |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | rabbitmq            | ``pip install 'apache-airflow[rabbitmq]'``          | RabbitMQ support as a Celery backend                                       |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
-| sentry              | ``pip install 'apache-airflow[sentry]'``            | Sentry service for application logging and monitoring                      |
+| saml                | ``pip install 'apache-airflow[saml]'``              | Support for SAML authentication in Amazon provider                         |
 +---------------------+-----------------------------------------------------+----------------------------------------------------------------------------+
 | s3fs                | ``pip install 'apache-airflow[s3fs]'``              | Support for S3 as Airflow FS                                               |",0,0,0,0,0,0,0
apache/airflow,2514317005,2085041653,jedcunningham,66968678,2025-05-12T16:25:39+00:00,2025-05-12T16:26:18+00:00,"```suggestion
These are core Airflow extras that extend capabilities of core Airflow. They do not install provider
packages, they just install necessary
```

We don't have celery of k8s in the list, so we can probably simplify this a bit?",True,airflow-core/docs/extra-packages-ref.rst,,"@@ -81,49 +81,63 @@ Core Airflow extras
 
 These are core Airflow extras that extend capabilities of core Airflow. They usually do not install provider
 packages (with the exception of ``celery`` and ``cncf.kubernetes`` extras), they just install necessary",0,0,0,0,0,0,0
apache/airflow,2514317005,2085162208,potiuk,595491,2025-05-12T17:46:07+00:00,2025-05-12T17:46:07+00:00,Ah.. left-over :),True,airflow-core/docs/extra-packages-ref.rst,,"@@ -81,49 +81,63 @@ Core Airflow extras
 
 These are core Airflow extras that extend capabilities of core Airflow. They usually do not install provider
 packages (with the exception of ``celery`` and ``cncf.kubernetes`` extras), they just install necessary",0,0,0,0,0,0,0
