repo_full_name,sha,html_url,author_login,author_id,author_type,authored_date,committer_login,committed_date,message,additions,deletions,total_changes,files_changed_count,parent_shas
explosion/spaCy,87ec2b72a58f2aa21020043ecad11ac2264123e1,https://github.com/explosion/spaCy/commit/87ec2b72a58f2aa21020043ecad11ac2264123e1,gunthercox,2030578,User,2025-05-12T05:47:50+00:00,web-flow,2025-05-12T05:47:50+00:00,Update spaCy Universe entry for ChatterBot to use correct name casing (#13784),1,1,2,1,aa8de0ed37b993545520d93a6337cbf9c8feadde
explosion/spaCy,aa8de0ed37b993545520d93a6337cbf9c8feadde,https://github.com/explosion/spaCy/commit/aa8de0ed37b993545520d93a6337cbf9c8feadde,2513502304,129171955,User,2025-05-12T05:47:12+00:00,web-flow,2025-05-12T05:47:12+00:00,"Update embeddings-transformers.mdx, update trf_data examples info in <Runtime usage> (#13811)",6,1,7,1,98a19df91a9f28a5cc208aacd2e56b2a9376bf86
explosion/spaCy,98a19df91a9f28a5cc208aacd2e56b2a9376bf86,https://github.com/explosion/spaCy/commit/98a19df91a9f28a5cc208aacd2e56b2a9376bf86,bolinocroustibat,4353767,User,2025-04-11T18:56:52+00:00,web-flow,2025-04-11T18:56:52+00:00,docs: fix README.md for compatible Python versions (#13749),1,1,2,1,92bd042502668c305bccd938d6e9c5997dcd463d
explosion/spaCy,92bd042502668c305bccd938d6e9c5997dcd463d,https://github.com/explosion/spaCy/commit/92bd042502668c305bccd938d6e9c5997dcd463d,honnibal,8059750,User,2025-04-03T21:15:12+00:00,honnibal,2025-04-03T21:15:12+00:00,Allow Python 3.13,1,1,2,1,d0c705cbc9e0b85cb240467b433d8af69a3a056b
explosion/spaCy,d0c705cbc9e0b85cb240467b433d8af69a3a056b,https://github.com/explosion/spaCy/commit/d0c705cbc9e0b85cb240467b433d8af69a3a056b,honnibal,8059750,User,2025-04-01T07:40:59+00:00,honnibal,2025-04-01T07:40:59+00:00,Increment version,1,1,2,1,b3c46c315eb16ce644bddd106d31c3dd349f6bb2
explosion/spaCy,b3c46c315eb16ce644bddd106d31c3dd349f6bb2,https://github.com/explosion/spaCy/commit/b3c46c315eb16ce644bddd106d31c3dd349f6bb2,honnibal,8059750,User,2025-02-03T17:32:12+00:00,honnibal,2025-02-03T17:32:23+00:00,Add support for linux-arm,1,1,2,1,d194f0643790e03ad8c385ccead3ad9b937995ca
explosion/spaCy,d194f0643790e03ad8c385ccead3ad9b937995ca,https://github.com/explosion/spaCy/commit/d194f0643790e03ad8c385ccead3ad9b937995ca,ines,13643239,User,2025-02-03T08:42:52+00:00,ines,2025-02-03T08:42:52+00:00,Add live stream to site [ci skip],1,0,1,1,055e07d9cc88fcab6f3eb48ceb2fa62ba8910877
explosion/spaCy,055e07d9cc88fcab6f3eb48ceb2fa62ba8910877,https://github.com/explosion/spaCy/commit/055e07d9cc88fcab6f3eb48ceb2fa62ba8910877,ines,13643239,User,2025-02-03T08:38:32+00:00,ines,2025-02-03T08:38:32+00:00,Update README.md [ci skip],1,1,2,1,8e1c14e977e838085b01e5d38045e49fca51a5b8
explosion/spaCy,8e1c14e977e838085b01e5d38045e49fca51a5b8,https://github.com/explosion/spaCy/commit/8e1c14e977e838085b01e5d38045e49fca51a5b8,ines,13643239,User,2025-02-03T08:37:48+00:00,ines,2025-02-03T08:37:48+00:00,Add live stream to README [ci skip],5,2,7,1,4278182dd038abfcd24bba5c16bc902e4f539597
explosion/spaCy,4278182dd038abfcd24bba5c16bc902e4f539597,https://github.com/explosion/spaCy/commit/4278182dd038abfcd24bba5c16bc902e4f539597,star1327p,5897944,User,2025-02-03T08:30:21+00:00,web-flow,2025-02-03T08:30:21+00:00,"Change Twitter to X (#13740) [ci skip]

Co-authored-by: Ines Montani <ines@ines.io>",5,9,14,5,85cc763006c6cbe69c31d41ac53fa20699551801
explosion/spaCy,85cc763006c6cbe69c31d41ac53fa20699551801,https://github.com/explosion/spaCy/commit/85cc763006c6cbe69c31d41ac53fa20699551801,honnibal,8059750,User,2025-01-13T17:17:36+00:00,honnibal,2025-01-13T17:17:36+00:00,Fix python version requirement,1,1,2,1,ba7468e32ec094667e2a48e447c73f1de0c6ef75
explosion/spaCy,ba7468e32ec094667e2a48e447c73f1de0c6ef75,https://github.com/explosion/spaCy/commit/ba7468e32ec094667e2a48e447c73f1de0c6ef75,honnibal,8059750,User,2025-01-13T15:39:46+00:00,web-flow,2025-01-13T15:39:46+00:00,"Update requirements, fixing windows crashes (#13727)

* Re-enable pretraining test

* Require thinc 8.3.4

* Reformat

* Re-enable test",71,51,122,9,311f7cc9fbd44e3de14fa673fa9c5146ea223624
explosion/spaCy,311f7cc9fbd44e3de14fa673fa9c5146ea223624,https://github.com/explosion/spaCy/commit/311f7cc9fbd44e3de14fa673fa9c5146ea223624,honnibal,8059750,User,2024-12-11T13:14:08+00:00,honnibal,2024-12-11T13:14:08+00:00,Set version to v3.8.4,1,1,2,1,682140496adb2b8448dab34a1a551f0293ed1d5a
explosion/spaCy,682140496adb2b8448dab34a1a551f0293ed1d5a,https://github.com/explosion/spaCy/commit/682140496adb2b8448dab34a1a551f0293ed1d5a,honnibal,8059750,User,2024-12-11T13:13:51+00:00,honnibal,2024-12-11T13:13:51+00:00,Align requirements better,1,2,3,1,343f4f21d706971be93757b430bad39e9ed49ed3
explosion/spaCy,343f4f21d706971be93757b430bad39e9ed49ed3,https://github.com/explosion/spaCy/commit/343f4f21d706971be93757b430bad39e9ed49ed3,honnibal,8059750,User,2024-12-11T13:13:28+00:00,honnibal,2024-12-11T13:13:28+00:00,Enable Python 3.13,3,8,11,3,be0fa812c25f60c21176badac3ed1a35b277b43b
explosion/spaCy,be0fa812c25f60c21176badac3ed1a35b277b43b,https://github.com/explosion/spaCy/commit/be0fa812c25f60c21176badac3ed1a35b277b43b,honnibal,8059750,User,2024-12-11T12:08:40+00:00,honnibal,2024-12-11T12:08:40+00:00,Update cibuildwheel,1,1,2,1,a6317b3836966f1298bfc95a604662d4fdb9ce60
explosion/spaCy,a6317b3836966f1298bfc95a604662d4fdb9ce60,https://github.com/explosion/spaCy/commit/a6317b3836966f1298bfc95a604662d4fdb9ce60,honnibal,8059750,User,2024-12-11T12:06:53+00:00,web-flow,2024-12-11T12:06:53+00:00,"Fix allocation of non-transient strings in StringStore (#13713)

* Fix bug in memory-zone code when adding non-transient strings. The error could result in segmentation faults or other memory errors during memory zones if new labels were added to the model.
* Fix handling of new morphological labels within memory zones. Addresses second issue reported in Memory leak of MorphAnalysis object. #13684",64,53,117,6,3e30b5bef68240a3def1aef3914a9b8523258c00
explosion/spaCy,3e30b5bef68240a3def1aef3914a9b8523258c00,https://github.com/explosion/spaCy/commit/3e30b5bef68240a3def1aef3914a9b8523258c00,ines,13643239,User,2024-11-19T09:43:40+00:00,ines,2024-11-19T09:43:40+00:00,Add spacy-layout [ci skip],44,2,46,2,3ecec1324c31e8531b50304b59a1972c3e0961b3
explosion/spaCy,3ecec1324c31e8531b50304b59a1972c3e0961b3,https://github.com/explosion/spaCy/commit/3ecec1324c31e8531b50304b59a1972c3e0961b3,honnibal,8059750,User,2024-10-23T10:42:54+00:00,web-flow,2024-10-23T10:42:54+00:00,"Usage page on memory management, explaining memory zones and doc_cleaner (#13643) [ci skip]

Co-authored-by: Ines Montani <ines@ines.io>",454,75,529,3,15fbf5ef36689d925549d96cb9b9469b5140d7bb
explosion/spaCy,15fbf5ef36689d925549d96cb9b9469b5140d7bb,https://github.com/explosion/spaCy/commit/15fbf5ef36689d925549d96cb9b9469b5140d7bb,eltociear,22633385,User,2024-10-23T10:07:01+00:00,web-flow,2024-10-23T10:07:01+00:00,docs: update rule-based-matching.mdx (#13665) [ci skip],1,1,2,1,1ee9a1905972055d3760adbc9f7667fdeca9a081
